CIP13,NOM COURT,PRODUIT,Code EphMRA,Classe EphMRA,"Code
ATC","Classe
ATC","Code
ATC 2","Libellé
ATC 2",Base de remboursement Année 2017,"Nombre de boites remboursées     
Année 2017",Montant remboursé     Année 2017
3400939853505,LOSARTAN/HYDROCHLOROTHIAZIDE BGR 100 MG/25 MG CPR 30,LOSARTAN/HYDROCHLOROTHIAZIDE BGR,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"328,165 €","66,071","277,119 €"
3400939932439,LOSARTAN/HYDROCHLOROTHIAZIDE BGR 100 MG/25 MG CPR 90,LOSARTAN/HYDROCHLOROTHIAZIDE BGR,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"521,693 €","36,364","422,363 €"
3400939852782,"LOSARTAN/HYDROCHLOROTHIAZIDE BGR 50 MG/12,5 MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE BGR,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"357,150 €","71,880","290,146 €"
3400939853154,"LOSARTAN/HYDROCHLOROTHIAZIDE BGR 50 MG/12,5 MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE BGR,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"597,590 €","42,023","458,526 €"
3400921977516,"LOSARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 100 MG/12,5 MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE BIOGARAN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"252,834 €","51,282","209,196 €"
3400921977806,"LOSARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 100 MG/12,5 MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE BIOGARAN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"368,536 €","25,834","290,742 €"
3400939436180,LOSARTAN/HYDROCHLOROTHIAZIDE BOUCHARA-RECORDATI 100 MG/25 MG CPR 30,LOSARTAN/HYDROCHLOROTHIAZIDE BOUCHARA-RECORDATI,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,24 €,5,21 €
3400938996852,LOSARTAN/HYDROCHLOROTHIAZIDE BOUCHARA-RECORDATI 100/25 MG CPR 90,LOSARTAN/HYDROCHLOROTHIAZIDE BOUCHARA-RECORDATI,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,229 €,15,218 €
3400939435701,"LOSARTAN/HYDROCHLOROTHIAZIDE BOUCHARA-RECORDATI 50 MG/12,5 MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE BOUCHARA-RECORDATI,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,15 €,3,10 €
3400938997514,"LOSARTAN/HYDROCHLOROTHIAZIDE BOUCHARA-RECORDATI 50/12,5MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE BOUCHARA-RECORDATI,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,31 €,2,20 €
3400938544701,LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS 100 MG/25 MG CPR SEC 28,LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,29 €,6,24 €
3400938544879,LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS 100 MG/25 MG CPR SEC 30,LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"19,367 €","3,923","16,655 €"
3400938545180,LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS 100 MG/25 MG CPR SEC 90,LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"25,780 €","1,810","20,713 €"
3400938543230,"LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS 50 MG/12,5 MG CPR SEC 28",LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,23 €,5,19 €
3400938543469,"LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS 50 MG/12,5 MG CPR SEC 30",LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"24,226 €","4,858","19,852 €"
3400938545302,"LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS 50 MG/12,5 MG CPR SEC 90",LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"34,169 €","2,394","26,158 €"
3400921943856,"LOSARTAN/HYDROCHLOROTHIAZIDE EG 100 MG/12,5 MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE EG,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"37,823 €","7,499","31,742 €"
3400921944167,"LOSARTAN/HYDROCHLOROTHIAZIDE EG 100 MG/12,5 MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE EG,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"44,923 €","3,125","35,264 €"
3400938919622,LOSARTAN/HYDROCHLOROTHIAZIDE EG 100 MG/25 MG CPR 30,LOSARTAN/HYDROCHLOROTHIAZIDE EG,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"52,225 €","10,312","44,694 €"
3400938920222,LOSARTAN/HYDROCHLOROTHIAZIDE EG 100/25 MG CPR 90,LOSARTAN/HYDROCHLOROTHIAZIDE EG,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"63,634 €","4,446","51,534 €"
3400938923933,"LOSARTAN/HYDROCHLOROTHIAZIDE EG 50 MG/12,5 MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE EG,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"54,117 €","10,664","44,427 €"
3400938924244,"LOSARTAN/HYDROCHLOROTHIAZIDE EG 50/12,5MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE EG,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"72,909 €","5,120","55,528 €"
3400921980936,"LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 100 MG/12,5 MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"3,477 €",629,"2,808 €"
3400921981247,"LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 100 MG/12,5 MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"12,791 €",888,"10,009 €"
3400941513749,LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 100 MG/25 MG CPR 30,LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"16,210 €","3,264","13,878 €"
3400941513800,LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 100 MG/25 MG CPR 90,LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"21,695 €","1,515","17,354 €"
3400941513510,"LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 50 MG/12,5 MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"17,809 €","3,577","14,215 €"
3400941513688,"LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 50 MG/12,5 MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"23,163 €","1,622","18,051 €"
3400949894857,"LOSARTAN/HYDROCHLOROTHIAZIDE ISOMED 100 MG/12,5 MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE ISOMED,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,26 €,5,19 €
3400949895229,"LOSARTAN/HYDROCHLOROTHIAZIDE ISOMED 100 MG/12,5 MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE ISOMED,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,52 €,4,48 €
3400938992601,"LOSARTAN/HYDROCHLOROTHIAZIDE ISOMED 50/12,5MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE ISOMED,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,13 €,1,8 €
3400921810813,"LOSARTAN/HYDROCHLOROTHIAZIDE KRKA 100 MG/12,5 MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE KRKA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"3,575 €",725,"2,978 €"
3400921811353,"LOSARTAN/HYDROCHLOROTHIAZIDE KRKA 100 MG/12,5 MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE KRKA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"4,144 €",297,"3,277 €"
3400926888169,LOSARTAN/HYDROCHLOROTHIAZIDE KRKA 100 MG/25 MG CPR 30,LOSARTAN/HYDROCHLOROTHIAZIDE KRKA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"5,236 €","1,060","4,520 €"
3400926888398,LOSARTAN/HYDROCHLOROTHIAZIDE KRKA 100 MG/25 MG CPR 90,LOSARTAN/HYDROCHLOROTHIAZIDE KRKA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"6,137 €",431,"4,968 €"
3400926887797,"LOSARTAN/HYDROCHLOROTHIAZIDE KRKA 50 MG/12,5 MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE KRKA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"6,832 €","1,368","5,590 €"
3400926887919,"LOSARTAN/HYDROCHLOROTHIAZIDE KRKA 50 MG/12,5 MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE KRKA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"7,463 €",530,"5,802 €"
3400939522500,LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN 100 MG/25 MG CPR 28,LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"354,000 €","75,876","301,968 €"
3400939559520,LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN 100 MG/25 MG CPR 90,LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"511,984 €","35,725","414,103 €"
3400939521787,"LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN 50 MG/12,5 MG CPR 28",LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"407,261 €","87,002","332,616 €"
3400939559230,"LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN 50 MG/12,5 MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"616,312 €","43,113","473,700 €"
3400921643497,"LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA 100 MG/12,5 MG CPR 28",LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"115,619 €","24,242","96,103 €"
3400921644098,"LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA 100 MG/12,5 MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"154,942 €","10,708","121,859 €"
3400921645279,LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA 100 MG/25 MG CPR 90,LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,19 €,1,12 €
3400921641486,"LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA 50 MG/12,5 MG CPR 28",LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,6 €,1,6 €
3400939027432,LOSARTAN/HYDROCHLOROTHIAZIDE OPENING PHARMA 100 MG/25 MG CPR 90,LOSARTAN/HYDROCHLOROTHIAZIDE OPENING PHARMA,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,19 €,1,19 €
3400938633801,LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY 100 MG/25 MG CPR 30,LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"9,705 €","1,943","8,241 €"
3400938634051,LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY 100 MG/25 MG CPR 84,LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,24 €,2,24 €
3400938634112,LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY 100/25 MG CPR 90,LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"6,109 €",425,"4,965 €"
3400939765983,"LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY 50 MG/12,5 MG CPR 28",LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,4 €,1,4 €
3400938632620,"LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY 50 MG/12,5MG CPR 30",LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"10,871 €","2,179","9,229 €"
3400938632859,"LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY 50 MG/12,5MG CPR 90",LOSARTAN/HYDROCHLOROTHIAZIDE RANBAXY,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"6,279 €",438,"4,828 €"
3400949139965,"LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM 100 MG/12,5 MG CR 30",LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,51 €,10,40 €
3400949140336,"LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM 100 MG/12,5 MG CR 90",LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,65 €,5,56 €
3400938362947,LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM 100 MG/25 MG CPR SEC 30,LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,84 €,13,76 €
3400938361247,"LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM 50 MG/12,5 MG CPR SEC 30",LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA01,LOSARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,14 €,3,14 €
